"Obs_year","Park_code","Obs_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Observer","Loc_description","Obs_notes","Incidental_obs_ID","DPL_code","DPL_date_str"
2020,"NOCA","7/27/2020","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Lane_Fanter","Copper Lake",,4240,"A","04/27/2021 15:30"
2020,"NOCA","6/25/2020","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Lane_Fanter","East Bank Trail",,4233,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Lane_Fanter","Newhalem",,4331,"A","04/27/2021 15:30"
2020,"NOCA","6/12/2020","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Holmgren_Mandy","Stehekin",,4402,"A","04/27/2021 15:30"
2020,"NOCA","6/14/2020","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"Holmgren_Mandy","Stehekin",,4346,"A","04/27/2021 15:30"
2020,"NOCA","7/15/2020","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Lane_Fanter","McAlester Meadows",,4395,"A","04/27/2021 15:30"
2020,"NOCA","6/11/2020","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Holmgren_Mandy","Stehekin",,4234,"A","04/27/2021 15:30"
2020,"NOCA","6/19/2020","SORA","Porzana carolina","Sora","Rallidae",451,"Ray_Katelyn","Stehekin",,4247,"A","04/27/2021 15:30"
2020,"NOCA","6/5/2020","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Lane_Fanter","Cascade River Rd.",,4397,"A","04/27/2021 15:30"
2020,"NOCA","6/4/2020","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Lane_Fanter","Thunder Creek",,4321,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","SPTO","Pipilo maculatus","Spotted Towhee","Fringillidae",1966,"Lane_Fanter","Newhalem",,4393,"A","04/27/2021 15:30"
2020,"NOCA","6/11/2020","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Holmgren_Mandy","Stehekin",,4351,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Lane_Fanter","Newhalem",,4374,"A","04/27/2021 15:30"
2020,"NOCA","7/7/2020","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Lane_Fanter","Desolation Peak",,4372,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Lane_Fanter","Newhalem",,4387,"A","04/27/2021 15:30"
2020,"NOCA","6/12/2020","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Holmgren_Mandy","Stehekin",,4355,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"Lane_Fanter","Newhalem",,4236,"A","04/27/2021 15:30"
2020,"NOCA","6/14/2020","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Holmgren_Mandy","Stehekin",,4329,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Lane_Fanter","Newhalem",,4377,"A","04/27/2021 15:30"
2020,"NOCA","6/11/2020","VEER","Catharus fuscescens","Veery","Muscicapidae",1656,"Holmgren_Mandy","Stehekin",,4373,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Lane_Fanter","Newhalem",,4356,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Lane_Fanter","Newhalem",,4348,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Lane_Fanter","Newhalem",,4398,"A","04/27/2021 15:30"
2020,"NOCA","6/5/2020","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Lane_Fanter","Cascade River Rd.",,4392,"A","04/27/2021 15:30"
2020,"NOCA","6/11/2020","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"Holmgren_Mandy","Stehekin",,4341,"A","04/27/2021 15:30"
2020,"NOCA","6/2/2020","WIFL","Empidonax traillii","Willow Flycatcher","Tyrannidae",1361,"Lane_Fanter","Diablo",,4342,"A","04/27/2021 15:30"
2020,"NOCA","6/5/2020","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Lane_Fanter","Cascade River Rd.",,4391,"A","04/27/2021 15:30"
2020,"NOCA","6/20/2020","WODU","Aix sponsa","Wood Duck","Anatidae",54,"Holmgren_Mandy","Stehekin",,4243,"A","04/27/2021 15:30"
2020,"NOCA","6/3/2020","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Lane_Fanter","Newhalem",,4384,"A","04/27/2021 15:30"
2020,"NOCA","6/11/2020","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Holmgren_Mandy","Stehekin",,4385,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Holmgren_Mandy","Elwha",,4178,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Holmgren_Mandy","Elwha",,4192,"A","04/27/2021 15:30"
2020,"OLYM","5/27/2020","AMGO","Spinus tristis","American Goldfinch","Fringillidae",1853,"Holmgren_Mandy","OLYM Headquarters, PA",,4227,"A","04/27/2021 15:30"
2020,"OLYM","6/26/2020","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Holmgren_Mandy","Hurricane Ridge",,4150,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Holmgren_Mandy","Hurricane Ridge",,4202,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Holmgren_Mandy","Hurricane Ridge",,4199,"A","04/27/2021 15:30"
2020,"OLYM","6/26/2020","ANHU","Calypte anna","Anna’s Hummingbird","Trochilidae",365,"Holmgren_Mandy","Hurricane Ridge",,4160,"A","04/27/2021 15:30"
2020,"OLYM","7/12/2020","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Holmgren_Mandy","Dosewallips",,4166,"A","04/27/2021 15:30"
2020,"OLYM","6/8/2020","BADO","Strix varia","Barred Owl","Strigidae",908,"Holmgren_Mandy","Queets",,4156,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Holmgren_Mandy","Hurricane Ridge",,4144,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Holmgren_Mandy","Elwha",,4184,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","BEKI","Megaceryle alcyon","Belted Kingfisher","Cerylidae",956,"Holmgren_Mandy","Quinault",,4162,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","BHCO","Molothrus ater","Brown-headed Cowbird","Fringillidae",2038,"Holmgren_Mandy","Elwha",,4220,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Holmgren_Mandy","Elwha",,4218,"A","04/27/2021 15:30"
2020,"OLYM","7/26/2020","BLSW","Cypseloides niger","Black Swift","Apodidae",282,"Holmgren_Mandy","Skyline Trail",,4158,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Holmgren_Mandy","Elwha",,4188,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Holmgren_Mandy","Mora",,4153,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Holmgren_Mandy","Elwha",,4207,"A","04/27/2021 15:30"
2020,"OLYM","5/26/2020","BUSH","Psaltriparus minimus","Bushtit","Aegithalidae",1515,"Holmgren_Mandy","OLYM Headquarters, PA",,4186,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Holmgren_Mandy","Hurricane Ridge",,4176,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Holmgren_Mandy","Irely Lake",,4133,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Holmgren_Mandy","Hurricane Ridge",,4185,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Holmgren_Mandy","Hurricane Ridge",,4203,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Holmgren_Mandy","Hurricane Ridge",,4214,"A","04/27/2021 15:30"
2020,"OLYM","5/26/2020","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"Holmgren_Mandy","Park Headquarters, PA",,4146,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","COME","Mergus merganser","Common Merganser","Anatidae",103,"Holmgren_Mandy","Elwha",,4137,"A","04/27/2021 15:30"
2020,"OLYM","6/23/2020","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"Holmgren_Mandy","Deer Park Rd.",,4157,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","CORA","Corvus corax","Common Raven","Corvidae",1471,"Holmgren_Mandy","Hurricane Ridge",,4179,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","COYE","Geothlypis trichas","Common Yellowthroat","Fringillidae",2084,"Holmgren_Mandy","Irely Lake",,4210,"A","04/27/2021 15:30"
2020,"OLYM","6/1/2020","DCCO","Phalacrocorax auritus","Double-crested Cormorant","Phalacrocoracidae",761,"Holmgren_Mandy","Rialto",,4141,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Holmgren_Mandy","Hurricane Ridge",,4217,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","DOWO","Picoides pubescens","Downy Woodpecker","Picidae",1012,"Holmgren_Mandy","Elwha",,4164,"A","04/27/2021 15:30"
2020,"OLYM","6/27/2020","DUFL","Empidonax oberholseri","Dusky Flycatcher","Tyrannidae",1368,"Holmgren_Mandy","Hurricane Hill to Elwha Trail",,4172,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","EUST","Sturnus vulgaris","European Starling","Sturnidae",1714,"Holmgren_Mandy","Irely Lake",,4201,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Holmgren_Mandy","Third Beach",,4228,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Holmgren_Mandy","Hurricane Ridge",,4193,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Holmgren_Mandy","Hurricane Ridge",,4221,"A","04/27/2021 15:30"
2020,"OLYM","6/26/2020","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"Holmgren_Mandy","Wolf Creek Trail",,4154,"A","04/27/2021 15:30"
2020,"OLYM","6/26/2020","GOEA","Aquila chrysaetos","Golden Eagle","Accipitridae",821,"Holmgren_Mandy","Hurricane Hill",,4149,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"Holmgren_Mandy","Elwha",,4135,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Holmgren_Mandy","Elwha",,4171,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Holmgren_Mandy","Hurricane Ridge",,4165,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Holmgren_Mandy",,,4198,"A","04/27/2021 15:30"
2020,"OLYM","5/27/2020","HOFI","Haemorhous mexicanus","House Finch","Fringillidae",1829,"Holmgren_Mandy","OLYM Headquarters, PA",,4224,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Holmgren_Mandy","Hurricane Ridge",,4180,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","HOME","Lophodytes cucullatus","Hooded Merganser","Anatidae",102,"Holmgren_Mandy","Hoh",,4136,"A","04/27/2021 15:30"
2020,"OLYM","7/19/2020","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Holmgren_Mandy","Marmot Lake",,4190,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","HUVI","Vireo huttoni","Hutton’s Vireo","Vireonidae",1413,"Holmgren_Mandy","Third Beach",,4174,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","MALL","Anas platyrhynchos","Mallard","Anatidae",68,"Holmgren_Mandy","Hoh",,4134,"A","04/27/2021 15:30"
2020,"OLYM","6/4/2020","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"Holmgren_Mandy","Hoh",,4152,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Holmgren_Mandy","Elwha",,4209,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Holmgren_Mandy","Hurricane Ridge",,4167,"A","04/27/2021 15:30"
2020,"OLYM","7/11/2020","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"Holmgren_Mandy","Dosewallips",,4147,"A","04/27/2021 15:30"
2020,"OLYM","6/27/2020","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Holmgren_Mandy","Elwha",,4155,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","NRWS","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Hirundinidae",1486,"Holmgren_Mandy","Irely Lake",,4183,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Holmgren_Mandy","Elwha",,4204,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Holmgren_Mandy","Hurricane Ridge",,4169,"A","04/27/2021 15:30"
2020,"OLYM","6/1/2020","PALO","Gavia pacifica","Pacific Loon","Gaviidae",669,"Holmgren_Mandy","Rialto",,4140,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Holmgren_Mandy","Hurricane Ridge",,4191,"A","04/27/2021 15:30"
2020,"OLYM","6/1/2020","PECO","Phalacrocorax pelagicus","Pelagic Cormorant","Phalacrocoracidae",764,"Holmgren_Mandy","Rialto",,4142,"A","04/27/2021 15:30"
2020,"OLYM","7/8/2020","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Holmgren_Mandy","Obstruction Point",,4222,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Holmgren_Mandy","Hurricane Ridge",,4226,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Holmgren_Mandy","Elwha",,4168,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Holmgren_Mandy","Elwha",,4173,"A","04/27/2021 15:30"
2020,"OLYM","5/27/2020","PUFI","Haemorhous purpureus","Purple Finch","Fringillidae",1830,"Holmgren_Mandy","OLYM Headquarters, PA",,4223,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Holmgren_Mandy","Hurricane Ridge",,4187,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Holmgren_Mandy","Elwha",,4163,"A","04/27/2021 15:30"
2020,"OLYM","7/12/2020","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"Holmgren_Mandy","Hayden Pass",,4194,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Holmgren_Mandy","Hurricane Ridge",,4225,"A","04/27/2021 15:30"
2020,"OLYM","6/30/2020","ROWR","Salpinctes obsoletus","Rock Wren","Certhiidae",1521,"Ray_Katelyn","Klahhane Ridge",,4189,"A","04/27/2021 15:30"
2020,"OLYM","6/27/2020","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Holmgren_Mandy","Hurricane Hill to Elwha Trail",,4148,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Holmgren_Mandy","Hoh",,4138,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Holmgren_Mandy","Hurricane Ridge",,4161,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Holmgren_Mandy","Irely Lake",,4219,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Holmgren_Mandy","Hurricane Ridge",,4139,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Holmgren_Mandy","Elwha",,4215,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Holmgren_Mandy","Elwha",,4151,"A","04/27/2021 15:30"
2020,"OLYM","5/26/2020","SPTO","Pipilo maculatus","Spotted Towhee","Fringillidae",1966,"Holmgren_Mandy","OLYM Headquarters, PA",,4213,"A","04/27/2021 15:30"
2020,"OLYM","6/27/2020","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"Holmgren_Mandy","Hurricane Hill",,4145,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Holmgren_Mandy","Elwha",,4177,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Holmgren_Mandy","Elwha",,4197,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Holmgren_Mandy","Hurricane Ridge",,4196,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Holmgren_Mandy","Hurricane Ridge",,4208,"A","04/27/2021 15:30"
2020,"OLYM","6/5/2020","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Holmgren_Mandy","Irely Lake",,4181,"A","04/27/2021 15:30"
2020,"OLYM","5/31/2020","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"Holmgren_Mandy","Elwha",,4143,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Holmgren_Mandy","Elwha",,4159,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Holmgren_Mandy","Hurricane Ridge",,4200,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Holmgren_Mandy","Elwha",,4182,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Holmgren_Mandy","Elwha",,4175,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Holmgren_Mandy","Elwha",,4216,"A","04/27/2021 15:30"
2020,"OLYM","7/13/2020","WEBL","Sialia mexicana","Western Bluebird","Muscicapidae",1633,"Holmgren_Mandy","Hayes Burn",,4195,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Holmgren_Mandy","Hurricane Ridge",,4212,"A","04/27/2021 15:30"
2020,"OLYM","6/2/2020","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"Holmgren_Mandy","Hoh",,4170,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Holmgren_Mandy","Elwha",,4211,"A","04/27/2021 15:30"
2020,"OLYM","5/30/2020","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Holmgren_Mandy","Elwha",,4205,"A","04/27/2021 15:30"
2020,"OLYM","5/29/2020","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Holmgren_Mandy","Hurricane Ridge",,4206,"A","04/27/2021 15:30"
2019,"LEWI","5/23/2019","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Holmgren_Mandy","Yeon",,310,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","AMGO","Spinus tristis","American Goldfinch","Fringillidae",1853,"Holmgren_Mandy","Yeon",,155,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Holmgren_Mandy","Yeon",,241,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","ANHU","Calypte anna","Anna’s Hummingbird","Trochilidae",365,"Holmgren_Mandy","Yeon",,229,"A","04/14/2020 13:25"
2019,"LEWI","5/26/2019","BADO","Strix varia","Barred Owl","Strigidae",908,"Ray_Katelyn","Fort Clatop",,147,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Holmgren_Mandy","Yeon",,214,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Holmgren_Mandy","Yeon",,7,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","BCCH","Poecile atricapillus","Black-capped Chickadee","Paridae",1502,"Holmgren_Mandy","Fort Clatsop",,305,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","BEKI","Megaceryle alcyon","Belted Kingfisher","Cerylidae",956,"Ray_Katelyn","Fort Clatop",,267,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BEWR","Thryomanes bewickii","Bewick’s Wren","Certhiidae",1540,"Holmgren_Mandy","Yeon",,184,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BHCO","Molothrus ater","Brown-headed Cowbird","Fringillidae",2038,"Holmgren_Mandy","Yeon",,76,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Holmgren_Mandy","Yeon",,320,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","BLPH","Sayornis nigricans","Black Phoebe","Tyrannidae",1377,"Holmgren_Mandy","Yeon",,301,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Holmgren_Mandy","Yeon",,59,"A","04/14/2020 13:25"
2019,"LEWI","5/28/2019","BRPE","Pelecanus occidentalis","Brown Pelican","Pelecanidae",767,"Ray_Katelyn","Cape Disappointment",,55,"A","04/14/2020 13:25"
2019,"LEWI","5/27/2019","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Holmgren_Mandy","Fort Clatop",,188,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Holmgren_Mandy","Yeon",,37,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","BUSH","Psaltriparus minimus","Bushtit","Aegithalidae",1515,"Holmgren_Mandy","Yeon",,43,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Holmgren_Mandy","Yeon",,135,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","CATE","Hydroprogne caspia","Caspian Tern","Laridae",649,"Holmgren_Mandy","Yeon",,17,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Holmgren_Mandy","Yeon",,99,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Holmgren_Mandy","Yeon",,284,"A","04/14/2020 13:25"
2019,"LEWI","5/23/2019","CLSW","Petrochelidon pyrrhonota","Cliff Swallow","Hirundinidae",1497,"Holmgren_Mandy","Yeon",,20,"A","04/14/2020 13:25"
2019,"LEWI","5/29/2019","COME","Mergus merganser","Common Merganser","Anatidae",103,"McElroy_Collin","Yeon",,202,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","CORA","Corvus corax","Common Raven","Corvidae",1471,"Holmgren_Mandy","Yeon",,299,"A","04/14/2020 13:25"
2019,"LEWI","5/24/2019","COYE","Geothlypis trichas","Common Yellowthroat","Fringillidae",2084,"Holmgren_Mandy","Fort Clatsop",,172,"A","04/14/2020 13:25"
2019,"LEWI","5/26/2019","DCCO","Phalacrocorax auritus","Double-crested Cormorant","Phalacrocoracidae",761,"Holmgren_Mandy","CADI",,83,"A","04/14/2020 13:25"
